# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T13:58:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
8.36829139	-78.02323582
8.38294689	-90.04373816
8.39760240	-81.97122631
8.41225790	-82.04686108
8.42691340	-80.09852747
8.44156890	-76.79956255
8.45622440	-78.99862337
8.47087990	-73.22218853
8.48553540	-73.58851843
8.50019091	-89.22454275
8.51484641	-79.62256804
8.52950191	-79.11663817
8.54415741	-81.33437482
8.55881291	-87.10136829
8.57346841	-81.17417202
8.58812392	-75.91408100
8.60277942	-77.33544734
8.61743492	-83.65352653
8.63209042	-79.08644929
8.64674592	-85.76782507
8.66140142	-86.86269744
8.67605693	-85.42249138
8.69071243	-79.61336887
8.70536793	-75.33534352
8.72002343	-78.59899962
8.73467893	-95.93752416
8.74933443	-83.76786000
8.76398993	-88.23408024
8.77864544	-84.86832112
8.79330094	-83.45759442
8.80795644	-80.81065084
8.82261194	-85.14407217
8.83726744	-81.99074581
8.85192294	-85.93455395
8.86657845	-75.86947948
8.88123395	-79.87672663
8.89588945	-89.55040230
8.91054495	-83.70799292
8.92520045	-88.50924052
8.93985595	-78.58201034
8.95451145	-76.78898912
8.96916696	-85.51674685
8.98382246	-85.27472724
8.99847796	-82.89243552
9.01313346	-86.05508954
9.02778896	-84.32539720
9.04244446	-81.60651551
9.05709997	-85.09347310
9.07175547	-95.04470779
9.08641097	-83.72040722
9.10106647	-84.48862221
9.11572197	-79.04206192
9.13037747	-92.18176970
9.14503298	-80.40695429
9.15968848	-88.33286934
9.17434398	-82.08784769
9.18899948	-83.98701289
9.20365498	-80.74154211
9.21831048	-81.03358509
9.23296598	-84.74114007
9.24762149	-86.66364376
9.26227699	-84.02299888
9.27693249	-81.19561553
9.29158799	-85.69828654
9.30624349	-83.70037240
9.32089899	-82.12056500
9.33555450	-80.10641424
9.35021000	-83.27910994
9.36486550	-81.72899861
9.37952100	-77.18470440
9.39417650	-76.13881087
9.40883200	-78.33259476
9.42348750	-82.28293147
9.43814301	-88.22925379
9.45279851	-77.91148888
9.46745401	-83.30721666
9.48210951	-83.93850731
9.49676501	-83.77096522
9.51142051	-85.77133755
9.52607602	-80.28916258
9.54073152	-79.96197064
9.55538702	-83.57153927
9.57004252	-86.67339282
9.58469802	-95.24068467
9.59935352	-88.58927370
9.61400903	-84.61027973
9.62866453	-81.23405899
9.64332003	-84.84852193
9.65797553	-84.21007085
9.67263103	-86.37491200
9.68728653	-90.22065837
9.70194203	-87.58435458
9.71659754	-84.82605237
9.73125304	-86.88793516
9.74590854	-86.25338102
9.76056404	-77.11527355
9.77521954	-79.84356994
9.78987504	-90.14306096
9.80453055	-93.56933059
9.81918605	-83.07177574
9.83384155	-84.49318457
9.84849705	-90.61997025
9.86315255	-79.75601564
9.87780805	-78.40850354
9.89246355	-83.00996428
9.90711906	-87.33657381
9.92177456	-90.86100007
9.93643006	-87.01778514
9.95108556	-82.12862741
9.96574106	-84.47044030
9.98039656	-79.50333478
9.99505207	-84.30903512
10.00970757	-95.53610747
10.02436307	-81.62794412
10.03901857	-78.62735695
10.05367407	-87.63894003
10.06832957	-88.50194149
10.08298508	-89.76920374
10.09764058	-86.76550327
10.11229608	-80.56858999
10.12695158	-87.01936648
10.14160708	-90.14990571
10.15626258	-81.78115993
10.17091808	-84.32513426
10.18557359	-86.19687597
10.20022909	-80.97125347
10.21488459	-91.74902048
10.22954009	-83.86926951
10.24419559	-81.56841862
10.25885109	-80.73510649
10.27350660	-79.77563238
10.28816210	-79.18824842
10.30281760	-83.35927664
10.31747310	-89.55394014
10.33212860	-82.38969035
10.34678410	-89.01044722
10.36143960	-86.65472739
10.37609511	-82.84597881
10.39075061	-82.96582990
10.40540611	-97.33027955
10.42006161	-86.56165224
10.43471711	-96.19964231
10.44937261	-83.63370972
10.46402812	-83.91787896
10.47868362	-88.09089054
10.49333912	-80.63566691
10.50799462	-83.20374151
10.52265012	-90.64393701
10.53730562	-87.01280260
10.55196113	-88.52788078
10.56661663	-81.14024780
10.58127213	-83.62625190
10.59592763	-83.21614190
10.61058313	-78.29698805
10.62523863	-83.83550987
10.63989413	-95.39439132
10.65454964	-86.62525247
10.66920514	-83.14506440
10.68386064	-74.95270631
10.69851614	-83.65937864
10.71317164	-78.03156357
10.72782714	-77.69388533
10.74248265	-86.01214276
10.75713815	-81.65112695
10.77179365	-79.04135991
10.78644915	-88.42375870
10.80110465	-83.19948698
10.81576015	-85.94068949
10.83041565	-82.76351271
10.84507116	-81.00047303
10.85972666	-101.47291951
10.87438216	-85.96718699
10.88903766	-94.47425993
10.90369316	-84.34556043
10.91834866	-84.83138802
10.93300417	-91.50457286
10.94765967	-88.86786953
10.96231517	-87.82799921
10.97697067	-88.77433138
10.99162617	-103.69791031
11.00628167	-87.10423032
11.02093718	-88.96574030
11.03559268	-85.84771496
11.05024818	-96.90309301
11.06490368	-84.98120335
11.07955918	-94.87827442
11.09421468	-85.64845582
11.10887018	-87.47667174
11.12352569	-89.45857280
11.13818119	-83.12388154
11.15283669	-82.73987363
11.16749219	-81.12231139
11.18214769	-81.07455486
11.19680319	-85.31754484
11.21145870	-85.36382077
11.22611420	-85.85590364
11.24076970	-85.58429822
11.25542520	-80.39938693
11.27008070	-83.07391931
11.28473620	-85.50798635
11.29939170	-81.93739585
11.31404721	-83.67947235
11.32870271	-89.80702368
11.34335821	-97.06351190
11.35801371	-88.23531470
11.37266921	-82.88388730
11.38732471	-86.85072430
11.40198022	-94.34144077
11.41663572	-84.99683906
11.43129122	-91.56779130
11.44594672	-84.74788127
11.46060222	-84.55965440
11.47525772	-90.80176749
11.48991323	-81.24437008
11.50456873	-85.34461324
