# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:46:58
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-390.91593723	0.05038779
-390.88260390	0.04275481
-390.84927057	0.03413308
-390.81593723	0.02599034
-390.78260390	0.01859684
-390.74927057	0.01269375
-390.71593724	0.00867797
-390.68260390	0.00656810
-390.64927057	0.00598534
-390.61593724	0.00668330
-390.58260391	0.00814972
-390.54927057	0.01014388
-390.51593724	0.01184010
-390.48260391	0.01277836
-390.44927057	0.01335262
-390.41593724	0.01279334
-390.38260391	0.01154224
-390.34927058	0.00939075
-390.31593724	0.00669066
-390.28260391	0.00344881
-390.24927058	0.00007958
-390.21593725	-0.00345672
-390.18260391	-0.00706344
-390.14927058	-0.01046011
-390.11593725	-0.01356160
-390.08260392	-0.01639764
-390.04927058	-0.01908753
-390.01593725	-0.02137337
-389.98260392	-0.02317579
-389.94927059	-0.02447962
-389.91593725	-0.02521520
-389.88260392	-0.02527968
-389.84927059	-0.02489697
-389.81593726	-0.02364162
-389.78260392	-0.02199066
-389.74927059	-0.01960464
-389.71593726	-0.01708992
-389.68260393	-0.01422538
-389.64927059	-0.01138682
-389.61593726	-0.00862040
-389.58260393	-0.00604573
-389.54927060	-0.00366533
-389.51593726	-0.00153281
-389.48260393	0.00020580
-389.44927060	0.00164880
-389.41593726	0.00300073
-389.38260393	0.00395931
-389.34927060	0.00455489
-389.31593727	0.00505409
-389.28260393	0.00522189
-389.24927060	0.00477666
-389.21593727	0.00428161
-389.18260394	0.00317426
-389.14927060	0.00142752
-389.11593727	-0.00040479
-389.08260394	-0.00303056
-389.04927061	-0.00566501
-389.01593727	-0.00869276
-388.98260394	-0.01140266
-388.94927061	-0.01384833
-388.91593728	-0.01606623
-388.88260394	-0.01771189
-388.84927061	-0.01856047
-388.81593728	-0.01880396
-388.78260395	-0.01827739
-388.74927061	-0.01715585
-388.71593728	-0.01543173
-388.68260395	-0.01329872
-388.64927062	-0.01097687
-388.61593728	-0.00859226
-388.58260395	-0.00601647
-388.54927062	-0.00363140
-388.51593728	-0.00142584
-388.48260395	0.00029171
-388.44927062	0.00202688
-388.41593729	0.00314880
-388.38260395	0.00415995
-388.34927062	0.00475450
-388.31593729	0.00492095
-388.28260396	0.00512227
-388.24927062	0.00521001
-388.21593729	0.00529805
-388.18260396	0.00541674
-388.14927063	0.00546009
-388.11593729	0.00557525
-388.08260396	0.00601219
-388.04927063	0.00656383
-388.01593730	0.00710230
-387.98260396	0.00758105
-387.94927063	0.00801346
-387.91593730	0.00842341
-387.88260397	0.00854171
-387.84927063	0.00842728
-387.81593730	0.00806782
-387.78260397	0.00735996
-387.74927064	0.00650682
-387.71593730	0.00535513
-387.68260397	0.00408900
-387.64927064	0.00277893
-387.61593730	0.00162185
-387.58260397	0.00052473
-387.54927064	-0.00034778
-387.51593731	-0.00130039
-387.48260397	-0.00183407
-387.44927064	-0.00197931
-387.41593731	-0.00212054
-387.38260398	-0.00210902
-387.34927064	-0.00190110
-387.31593731	-0.00169225
-387.28260398	-0.00147303
-387.24927065	-0.00133464
-387.21593731	-0.00133643
-387.18260398	-0.00132474
-387.14927065	-0.00151529
-387.11593732	-0.00171955
-387.08260398	-0.00205939
