# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
4.76306801	-80.77228800
4.77772361	-88.81251228
4.79237920	-83.41405728
4.80703480	-84.90624498
4.82169039	-81.13537813
4.83634598	-95.89502461
4.85100158	-81.78088151
4.86565717	-84.76534626
4.88031276	-96.07793060
4.89496836	-87.72282635
4.90962395	-75.99167983
4.92427955	-75.06020737
4.93893514	-86.65330119
4.95359073	-85.59658377
4.96824633	-87.17275127
4.98290192	-85.83374833
4.99755752	-93.46565428
5.01221311	-86.44688967
5.02686870	-91.96415761
5.04152430	-78.53150785
5.05617989	-76.47685411
5.07083548	-78.62888079
5.08549108	-80.50061402
5.10014667	-80.70201387
5.11480227	-84.70394267
5.12945786	-89.37831042
5.14411345	-82.51058474
5.15876905	-78.82824213
5.17342464	-78.24715703
5.18808024	-83.62284200
5.20273583	-77.07621912
5.21739142	-82.63008892
5.23204702	-80.24117375
5.24670261	-85.22233965
5.26135821	-91.50749372
5.27601380	-86.59647042
5.29066939	-87.22948727
5.30532499	-105.17720377
5.31998058	-89.58746013
5.33463617	-94.11747059
5.34929177	-87.41674506
5.36394736	-90.79588153
5.37860296	-87.54379363
5.39325855	-88.77120463
5.40791414	-97.88284738
5.42256974	-86.06983016
5.43722533	-87.10567694
5.45188093	-78.47995420
5.46653652	-78.63579730
5.48119211	-82.13422685
5.49584771	-80.12902395
5.51050330	-88.75074465
5.52515890	-87.44005851
5.53981449	-75.87821592
5.55447008	-81.46776753
5.56912568	-78.97617052
5.58378127	-81.45911841
5.59843686	-82.96448742
5.61309246	-88.79240449
5.62774805	-77.20404744
5.64240365	-81.38818090
5.65705924	-83.95999394
5.67171483	-90.65138064
5.68637043	-86.15402941
5.70102602	-87.06144459
5.71568162	-88.45586553
5.73033721	-81.23144400
5.74499280	-83.73044730
