# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:37:33
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
2.68132471	-53.27320123
2.68865074	-54.25724140
2.69597676	-50.96876730
2.70330278	-48.47819996
2.71062881	-47.39313236
2.71795483	-47.24518365
2.72528086	-47.54962719
2.73260688	-48.52470221
2.73993290	-49.61747000
2.74725893	-50.68968092
2.75458495	-50.90220926
2.76191097	-52.59852437
2.76923700	-54.80896630
2.77656302	-66.38771452
2.78388905	-59.19551601
2.79121507	-55.06232442
2.79854109	-53.90735222
2.80586712	-54.07377083
2.81319314	-52.47733040
2.82051917	-51.47409243
2.82784519	-51.36745966
2.83517121	-49.57909379
2.84249724	-49.15620450
2.84982326	-48.76056833
2.85714928	-47.85951910
2.86447531	-48.13268293
2.87180133	-49.39484028
2.87912736	-51.34460086
2.88645338	-54.78928330
2.89377940	-53.03834763
2.90110543	-52.98964781
2.90843145	-53.07783223
2.91575747	-53.65824365
2.92308350	-53.10258750
2.93040952	-52.93049554
2.93773555	-52.06626796
2.94506157	-51.80164055
2.95238759	-51.85521628
2.95971362	-51.34344780
2.96703964	-51.54060145
2.97436567	-58.16706789
2.98169169	-51.06609707
2.98901771	-50.83570706
2.99634374	-51.01240672
3.00366976	-51.87332312
3.01099578	-55.69377619
3.01832181	-73.25441345
3.02564783	-57.34319168
3.03297386	-54.93216431
3.04029988	-55.21771495
3.04762590	-57.27650082
3.05495193	-55.36334019
3.06227795	-55.37077430
3.06960397	-54.99188604
3.07693000	-54.10367248
3.08425602	-53.88583892
3.09158205	-53.57411040
3.09890807	-52.25749487
3.10623409	-51.76697352
3.11356012	-51.79059781
3.12088614	-51.84975381
3.12821217	-53.70245776
3.13553819	-57.13605387
3.14286421	-58.14318900
3.15019024	-55.61963535
3.15751626	-55.64414014
3.16484228	-56.96398704
3.17216831	-60.42519235
3.17949433	-57.73691630
3.18682036	-58.15937550
3.19414638	-57.87510541
3.20147240	-56.45024216
3.20879843	-56.11219941
3.21612445	-55.29232287
3.22345047	-54.31179278
3.23077650	-55.39863831
3.23810252	-53.74000370
3.24542855	-52.64003165
3.25275457	-53.61670495
3.26008059	-53.89290631
3.26740662	-54.58183817
3.27473264	-55.46109632
3.28205867	-56.96836065
3.28938469	-58.62384022
3.29671071	-59.91347808
3.30403674	-61.27332806
3.31136276	-60.29200371
3.31868878	-59.96728069
3.32601481	-57.63226142
3.33334083	-62.59642223
3.34066686	-60.01853323
3.34799288	-58.48127732
3.35531890	-58.53317911
3.36264493	-56.09455276
3.36997095	-54.49794706
3.37729697	-55.89800735
3.38462300	-56.25949518
3.39194902	-57.91717049
3.39927505	-59.12031022
3.40660107	-60.56893207
3.41392709	-60.36773021
3.42125312	-59.76613891
3.42857914	-60.44619628
3.43590517	-61.26486084
3.44323119	-61.80103308
3.45055721	-62.37969994
3.45788324	-63.65105736
3.46520926	-63.06865184
3.47253528	-62.05506718
3.47986131	-62.39791917
3.48718733	-61.41064764
3.49451336	-61.60548495
3.50183938	-60.85146182
3.50916540	-59.11091830
3.51649143	-56.69576491
3.52381745	-56.10507864
3.53114347	-57.12943527
3.53846950	-60.97443990
3.54579552	-61.77623459
3.55312155	-64.92381439
3.56044757	-63.92307783
3.56777359	-61.93080148
3.57509962	-63.63672947
3.58242564	-66.53659811
3.58975167	-66.28351420
3.59707769	-69.70201259
3.60440371	-73.18669662
3.61172974	-67.14843333
3.61905576	-65.74746769
3.62638178	-63.94808354
3.63370781	-62.89933932
3.64103383	-63.85089421
3.64835986	-63.44372510
3.65568588	-69.50153902
3.66301190	-69.93331415
3.67033793	-63.29202519
3.67766395	-62.54755510
3.68498997	-63.10453166
3.69231600	-64.48066397
3.69964202	-66.26240290
3.70696805	-72.09922540
3.71429407	-72.09935815
3.72162009	-70.73998879
3.72894612	-71.18224829
3.73627214	-71.46023025
3.74359816	-70.98808860
3.75092419	-66.53218467
3.75825021	-61.84375011
3.76557624	-60.81986718
3.77290226	-61.47439732
3.78022828	-63.73658997
3.78755431	-64.73491402
3.79488033	-66.15438490
3.80220636	-69.65471125
3.80953238	-78.03260156
3.81685840	-84.02637774
3.82418443	-79.57184340
3.83151045	-74.05131083
3.83883647	-74.64353301
3.84616250	-71.25309712
3.85348852	-70.00499656
3.86081455	-70.96727707
3.86814057	-67.34450196
3.87546659	-67.99245671
3.88279262	-65.73431429
3.89011864	-67.03810413
3.89744466	-66.97572111
3.90477069	-68.38974464
3.91209671	-67.62963309
3.91942274	-72.34708790
3.92674876	-94.95342696
3.93407478	-84.83789828
3.94140081	-74.63359771
3.94872683	-72.87052837
3.95605286	-80.35611330
3.96337888	-76.26527986
3.97070490	-75.07220072
3.97803093	-79.17108378
3.98535695	-77.39940131
3.99268297	-70.84189512
4.00000900	-72.22102759
4.00733502	-73.78080012
4.01466105	-78.54122035
4.02198707	-77.53906577
4.02931309	-81.85823798
4.03663912	-82.74724019
4.04396514	-83.29282185
4.05129116	-80.88114399
4.05861719	-86.51323040
4.06594321	-85.49886698
4.07326924	-80.00175628
4.08059526	-78.51313053
4.08792128	-80.42559929
4.09524731	-77.47024881
4.10257333	-77.83564956
4.10989936	-79.96362826
4.11722538	-77.27754064
4.12455140	-78.93989098
4.13187743	-79.48916556
4.13920345	-77.38183347
4.14652947	-79.14228256
4.15385550	-80.22534246
4.16118152	-81.80270604
4.16850755	-98.42137604
4.17583357	-95.70239149
4.18315959	-80.89730583
4.19048562	-76.88833830
4.19781164	-81.97539348
4.20513766	-78.93220098
4.21246369	-79.23860085
4.21978971	-80.71414121
4.22711574	-81.53512627
4.23444176	-79.24003535
4.24176778	-79.50142038
4.24909381	-74.57697827
4.25641983	-77.49582019
4.26374586	-81.10407482
4.27107188	-87.63536141
4.27839790	-80.17333803
4.28572393	-86.53474621
4.29304995	-80.10885112
4.30037597	-75.93997461
4.30770200	-73.75811127
4.31502802	-74.63121093
4.32235405	-78.15941327
4.32968007	-73.90708917
4.33700609	-76.53244143
4.34433212	-77.07502736
4.35165814	-76.59119266
4.35898416	-77.04196153
4.36631019	-81.82493824
4.37363621	-77.96954348
4.38096224	-87.75225118
4.38828826	-86.20533137
4.39561428	-82.27124079
4.40294031	-79.44586214
4.41026633	-78.48960126
4.41759236	-73.97123655
4.42491838	-70.65040086
4.43224440	-72.23105643
4.43957043	-74.80533707
4.44689645	-76.77457527
4.45422247	-76.50557560
4.46154850	-82.33928658
4.46887452	-82.52746800
4.47620055	-84.57989097
4.48352657	-86.17585100
4.49085259	-84.53893299
4.49817862	-81.38157777
4.50550464	-91.84026785
4.51283066	-94.21330864
4.52015669	-94.32919793
4.52748271	-82.75002166
4.53480874	-79.69657948
4.54213476	-81.79754390
4.54946078	-81.37207054
4.55678681	-82.64449155
4.56411283	-84.17365560
4.57143886	-84.13529605
4.57876488	-85.96611381
4.58609090	-88.28863759
4.59341693	-83.19047494
4.60074295	-92.24425085
4.60806897	-87.60627842
4.61539500	-89.63407574
4.62272102	-85.04646458
4.63004705	-77.70249550
4.63737307	-80.93421138
4.64469909	-86.48385052
4.65202512	-89.80747139
4.65935114	-83.55061650
4.66667716	-85.21398471
4.67400319	-80.19736555
4.68132921	-81.42854138
4.68865524	-84.75509433
4.69598126	-90.20905267
4.70330728	-83.06277720
4.71063331	-89.99158228
4.71795933	-87.77678892
4.72528536	-98.99561907
4.73261138	-85.70197890
4.73993740	-94.49593498
4.74726343	-81.69007556
4.75458945	-87.27996546
4.76191547	-84.93065375
4.76924150	-82.60367068
4.77656752	-86.62554472
4.78389355	-87.71234750
4.79121957	-90.18094348
4.79854559	-92.36132473
4.80587162	-88.05913940
4.81319764	-81.60253903
4.82052366	-88.83361385
4.82784969	-83.74873900
4.83517571	-84.96534826
4.84250174	-98.39931236
4.84982776	-96.20734240
4.85715378	-93.17261274
4.86447981	-93.11110846
4.87180583	-85.71925542
4.87913185	-87.97058623
4.88645788	-86.15938776
4.89378390	-88.07583113
4.90110993	-92.78037818
4.90843595	-83.03018895
4.91576197	-97.38761692
4.92308800	-85.80571154
4.93041402	-85.28458371
4.93774005	-83.61266238
4.94506607	-86.57240953
4.95239209	-84.21225727
4.95971812	-84.47782403
4.96704414	-85.82166518
4.97437016	-93.72303766
4.98169619	-87.01841552
4.98902221	-81.02158925
4.99634824	-80.67391267
5.00367426	-85.83941203
5.01100028	-85.36514404
5.01832631	-83.58574679
5.02565233	-91.46275235
5.03297835	-96.11508233
5.04030438	-89.36248696
5.04763040	-90.88946819
5.05495643	-94.37635966
5.06228245	-107.05778815
5.06960847	-86.64844110
5.07693450	-85.08325542
5.08426052	-84.20695284
5.09158655	-92.67945412
5.09891257	-92.40180362
5.10623859	-86.38178125
5.11356462	-86.33889670
5.12089064	-80.67031663
5.12821666	-83.46469983
5.13554269	-98.61280235
5.14286871	-92.59196636
5.15019474	-88.48417980
5.15752076	-84.82267778
5.16484678	-96.97478682
5.17217281	-91.85305651
5.17949883	-95.68741910
5.18682485	-86.96790745
5.19415088	-94.45304310
5.20147690	-83.04256447
5.20880293	-85.41640255
5.21612895	-84.65258614
5.22345497	-86.24042756
5.23078100	-85.65729120
5.23810702	-94.52921744
5.24543305	-86.80149867
5.25275907	-88.46932766
5.26008509	-84.56071056
5.26741112	-99.21249033
5.27473714	-83.60571246
5.28206316	-89.28746210
5.28938919	-98.60051813
5.29671521	-81.97706474
5.30404124	-83.21053101
5.31136726	-83.80491882
5.31869328	-85.43376278
5.32601931	-91.70446690
5.33334533	-88.11014055
5.34067135	-79.10069027
5.34799738	-77.81832245
5.35532340	-84.91565960
5.36264943	-82.70247324
5.36997545	-87.92151525
5.37730147	-85.15425524
5.38462750	-89.35911120
5.39195352	-89.15624572
5.39927955	-87.60426804
