# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T16:14:46
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-424.04953896	0.00182054
-424.01620563	0.00195965
-423.98287229	0.00194601
-423.94953896	0.00205317
-423.91620562	0.00195278
-423.88287229	0.00193206
-423.84953895	0.00169166
-423.81620562	0.00149859
-423.78287228	0.00128316
-423.74953895	0.00098143
-423.71620561	0.00060373
-423.68287228	0.00029115
-423.64953895	-0.00010188
-423.61620561	-0.00048988
-423.58287228	-0.00078887
-423.54953894	-0.00119370
-423.51620561	-0.00162092
-423.48287227	-0.00203560
-423.44953894	-0.00238149
-423.41620560	-0.00272617
-423.38287227	-0.00306747
-423.34953894	-0.00341226
-423.31620560	-0.00368265
-423.28287227	-0.00399800
-423.24953893	-0.00432015
-423.21620560	-0.00460697
-423.18287226	-0.00488416
-423.14953893	-0.00517424
-423.11620559	-0.00539986
-423.08287226	-0.00554255
-423.04953892	-0.00552737
-423.01620559	-0.00543449
-422.98287226	-0.00530748
-422.94953892	-0.00504201
-422.91620559	-0.00455918
-422.88287225	-0.00402339
-422.84953892	-0.00342087
-422.81620558	-0.00272660
-422.78287225	-0.00193005
-422.74953891	-0.00120263
-422.71620558	-0.00040317
-422.68287224	0.00044313
-422.64953891	0.00120645
-422.61620558	0.00176954
-422.58287224	0.00224603
-422.54953891	0.00259996
-422.51620557	0.00285864
-422.48287224	0.00288702
-422.44953890	0.00279714
-422.41620557	0.00262546
-422.38287223	0.00235286
-422.34953890	0.00206150
-422.31620557	0.00158189
-422.28287223	0.00129076
-422.24953890	0.00081719
-422.21620556	0.00056599
-422.18287223	0.00033332
-422.14953889	0.00002988
-422.11620556	-0.00020963
-422.08287222	-0.00033523
-422.04953889	-0.00051791
-422.01620555	-0.00068087
-421.98287222	-0.00071407
-421.94953889	-0.00074825
-421.91620555	-0.00071845
-421.88287222	-0.00081999
-421.84953888	-0.00073316
-421.81620555	-0.00069199
-421.78287221	-0.00060032
-421.74953888	-0.00058828
-421.71620554	-0.00062197
-421.68287221	-0.00056192
-421.64953888	-0.00040453
-421.61620554	-0.00039711
-421.58287221	-0.00029377
-421.54953887	-0.00029012
-421.51620554	-0.00017498
-421.48287220	-0.00016981
-421.44953887	0.00003320
-421.41620553	0.00006581
-421.38287220	0.00009942
-421.34953886	0.00019762
-421.31620553	0.00018199
-421.28287220	0.00024193
-421.24953886	0.00020215
-421.21620553	0.00025270
-421.18287219	0.00030215
-421.14953886	0.00025921
-421.11620552	0.00021556
-421.08287219	0.00021520
-421.04953885	0.00015801
-421.01620552	0.00007690
-420.98287218	0.00003891
-420.94953885	0.00005044
-420.91620552	0.00003044
-420.88287218	0.00001289
-420.84953885	0.00006444
-420.81620551	0.00002529
-420.78287218	-0.00000069
-420.74953884	-0.00004306
-420.71620551	-0.00004095
-420.68287217	-0.00002496
-420.64953884	-0.00001327
-420.61620551	0.00003731
-420.58287217	0.00007403
-420.54953884	0.00006098
-420.51620550	0.00012625
-420.48287217	0.00012425
-420.44953883	0.00014680
-420.41620550	0.00024644
-420.38287216	0.00018204
-420.34953883	0.00031913
-420.31620549	0.00042243
-420.28287216	0.00053585
-420.24953883	0.00048220
-420.21620549	0.00056371
-420.18287216	0.00062216
-420.14953882	0.00064883
-420.11620549	0.00066152
-420.08287215	0.00075185
-420.04953882	0.00089250
-420.01620548	0.00095707
-419.98287215	0.00102234
-419.94953882	0.00109668
-419.91620548	0.00112904
-419.88287215	0.00112540
-419.84953881	0.00128863
-419.81620548	0.00144978
-419.78287214	0.00156663
-419.74953881	0.00159707
-419.71620547	0.00174306
-419.68287214	0.00187075
-419.64953880	0.00196609
-419.61620547	0.00205455
-419.58287214	0.00211162
-419.54953880	0.00229899
-419.51620547	0.00241223
-419.48287213	0.00253039
-419.44953880	0.00269906
-419.41620546	0.00280749
-419.38287213	0.00290198
-419.34953879	0.00310465
-419.31620546	0.00319813
-419.28287212	0.00327580
-419.24953879	0.00328024
-419.21620546	0.00325845
-419.18287212	0.00315589
-419.14953879	0.00308805
-419.11620545	0.00283708
-419.08287212	0.00247416
-419.04953878	0.00199680
-419.01620545	0.00140021
-418.98287211	0.00076013
-418.94953878	0.00006647
-418.91620545	-0.00072050
-418.88287211	-0.00148617
-418.84953878	-0.00217897
-418.81620544	-0.00275180
-418.78287211	-0.00317949
-418.74953877	-0.00341804
-418.71620544	-0.00364160
-418.68287210	-0.00360840
-418.64953877	-0.00350385
-418.61620543	-0.00347911
-418.58287210	-0.00352948
-418.54953877	-0.00345124
-418.51620543	-0.00343209
-418.48287210	-0.00340057
-418.44953876	-0.00327692
-418.41620543	-0.00307334
-418.38287209	-0.00247983
-418.34953876	-0.00180647
-418.31620542	-0.00080493
-418.28287209	0.00049683
-418.24953875	0.00212966
-418.21620542	0.00396667
-418.18287209	0.00598715
-418.14953875	0.00819048
-418.11620542	0.01035467
-418.08287208	0.01247662
-418.04953875	0.01443423
-418.01620541	0.01609837
-417.98287208	0.01750066
-417.94953874	0.01842611
-417.91620541	0.01883728
-417.88287208	0.01871544
-417.84953874	0.01809920
-417.81620541	0.01707650
-417.78287207	0.01570232
-417.74953874	0.01416156
-417.71620540	0.01250095
-417.68287207	0.01096730
-417.64953873	0.00957303
-417.61620540	0.00846888
-417.58287206	0.00763250
-417.54953873	0.00712336
-417.51620540	0.00689500
-417.48287206	0.00695430
-417.44953873	0.00739232
-417.41620539	0.00812589
-417.38287206	0.00906724
-417.34953872	0.01029112
-417.31620539	0.01171751
-417.28287205	0.01321883
-417.24953872	0.01493919
-417.21620539	0.01670822
-417.18287205	0.01848749
-417.14953872	0.02037516
-417.11620538	0.02233911
-417.08287205	0.02444750
-417.04953871	0.02658510
-417.01620538	0.02877060
-416.98287204	0.03124918
-416.94953871	0.03372129
-416.91620537	0.03652658
-416.88287204	0.03939215
-416.84953871	0.04257893
-416.81620537	0.04602592
-416.78287204	0.04969593
-416.74953870	0.05374570
-416.71620537	0.05803644
-416.68287203	0.06265127
-416.64953870	0.06756948
-416.61620536	0.07278799
-416.58287203	0.07836605
-416.54953869	0.08434228
-416.51620536	0.09075314
-416.48287203	0.09767791
-416.44953869	0.10512737
-416.41620536	0.11290063
-416.38287202	0.12138799
-416.34953869	0.13048625
-416.31620535	0.14031148
-416.28287202	0.15076911
-416.24953868	0.16208578
-416.21620535	0.17401783
-416.18287202	0.18689115
