# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:15:34
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
3.09890807	-68.40121941
3.10623409	-67.86287056
3.11356012	-69.11024192
3.12088614	-69.61746898
3.12821217	-69.66973164
3.13553819	-77.08497612
3.14286421	-72.90963048
3.15019024	-70.85614596
3.15751626	-69.94972768
3.16484228	-71.73849602
3.17216831	-76.33277262
3.17949433	-71.95395640
3.18682036	-75.35535937
3.19414638	-72.36140791
3.20147240	-74.95476730
3.20879843	-72.75068958
3.21612445	-77.06060688
3.22345047	-76.58399375
3.23077650	-86.07083967
3.23810252	-78.22012090
3.24542855	-78.16284094
3.25275457	-80.56719920
3.26008059	-76.34388698
3.26740662	-79.99195508
3.27473264	-83.87134932
3.28205867	-87.75114456
3.28938469	-78.59089344
3.29671071	-80.43211327
3.30403674	-83.08110604
3.31136276	-80.26344225
3.31868878	-83.76093279
3.32601481	-79.35317960
3.33334083	-80.45407888
3.34066686	-80.81280107
3.34799288	-75.86478020
3.35531890	-83.98597361
3.36264493	-76.20841525
3.36997095	-77.06461623
3.37729697	-89.70754189
3.38462300	-81.79777292
3.39194902	-81.52622772
3.39927505	-78.26787099
3.40660107	-74.78151646
3.41392709	-82.39762197
3.42125312	-79.53566055
3.42857914	-75.45346653
3.43590517	-83.45881311
3.44323119	-84.28371457
3.45055721	-79.93250913
3.45788324	-81.59914595
3.46520926	-78.04530024
3.47253528	-77.51278504
3.47986131	-83.55125807
3.48718733	-80.49329961
3.49451336	-76.90087949
3.50183938	-81.76190242
3.50916540	-92.18145024
3.51649143	-83.07976325
3.52381745	-78.40882706
3.53114347	-81.24817567
3.53846950	-84.62824991
3.54579552	-79.39702231
3.55312155	-91.72272866
3.56044757	-107.58936701
3.56777359	-81.69862686
3.57509962	-92.90920342
3.58242564	-85.85532603
3.58975167	-76.10539882
3.59707769	-75.88313983
3.60440371	-78.98724923
3.61172974	-92.60055288
3.61905576	-87.57709666
3.62638178	-76.72782271
3.63370781	-79.33533627
3.64103383	-94.14186390
3.64835986	-78.94970817
3.65568588	-89.45812228
3.66301190	-94.21367818
3.67033793	-79.61271499
3.67766395	-79.17627298
3.68498997	-73.96996687
3.69231600	-82.72069513
3.69964202	-82.15268968
3.70696805	-87.69234953
3.71429407	-83.61414366
3.72162009	-85.08442449
3.72894612	-81.73091383
3.73627214	-91.16569989
3.74359816	-89.75448980
3.75092419	-81.85895465
3.75825021	-82.71763600
3.76557624	-87.78427310
3.77290226	-80.07968891
3.78022828	-76.36733598
3.78755431	-83.05661203
3.79488033	-84.02875000
3.80220636	-83.61017344
3.80953238	-87.58272876
3.81685840	-92.39280455
3.82418443	-88.66065626
3.83151045	-87.83961822
3.83883647	-78.03147253
3.84616250	-76.83149286
3.85348852	-90.70125261
3.86081455	-82.90872563
3.86814057	-82.68206999
3.87546659	-76.94621590
3.88279262	-80.88324586
3.89011864	-83.87233971
3.89744466	-76.11194561
3.90477069	-76.16415908
3.91209671	-79.62720970
3.91942274	-79.85251631
3.92674876	-82.50585989
3.93407478	-79.39240912
3.94140081	-79.04466828
3.94872683	-93.52871164
3.95605286	-87.06514128
3.96337888	-92.78901720
3.97070490	-85.73642615
3.97803093	-87.13500276
3.98535695	-85.40681490
3.99268297	-81.80760521
4.00000900	-79.15260549
4.00733502	-83.63036915
4.01466105	-80.31379962
4.02198707	-99.91023969
4.02931309	-81.62890075
4.03663912	-88.15571086
4.04396514	-83.67819465
4.05129116	-80.09619877
4.05861719	-77.78051536
4.06594321	-78.26207889
4.07326924	-90.53055885
4.08059526	-89.86422470
4.08792128	-83.30847510
4.09524731	-84.66473284
4.10257333	-82.36537688
4.10989936	-81.82713462
4.11722538	-87.77909184
4.12455140	-79.79488609
4.13187743	-79.72214751
4.13920345	-75.88331076
4.14652947	-87.46862544
4.15385550	-83.90034165
4.16118152	-85.27781662
4.16850755	-88.74434735
4.17583357	-82.14633792
4.18315959	-73.73170937
4.19048562	-94.67793222
4.19781164	-76.29516893
4.20513766	-78.94930757
4.21246369	-80.21116215
4.21978971	-92.87778238
4.22711574	-91.72561497
4.23444176	-86.07586136
4.24176778	-84.75737303
4.24909381	-85.80208844
4.25641983	-74.06470472
4.26374586	-76.64986383
4.27107188	-86.20530288
4.27839790	-84.22514143
4.28572393	-78.03595887
4.29304995	-80.38185488
4.30037597	-73.54346298
4.30770200	-74.95123230
4.31502802	-80.02027213
4.32235405	-85.44453938
4.32968007	-86.30029685
4.33700609	-87.62114914
4.34433212	-80.18809483
4.35165814	-87.22377796
4.35898416	-74.60248835
4.36631019	-74.18734435
4.37363621	-74.45680979
4.38096224	-77.14531972
4.38828826	-75.30731333
4.39561428	-79.44425673
4.40294031	-86.01421650
4.41026633	-80.86609043
4.41759236	-79.68224316
4.42491838	-78.25395862
4.43224440	-81.58796956
4.43957043	-76.54026730
4.44689645	-76.99403411
4.45422247	-86.42394550
4.46154850	-87.83959290
4.46887452	-101.14808482
4.47620055	-81.99518355
4.48352657	-88.10159153
4.49085259	-77.98049428
4.49817862	-78.47331585
4.50550464	-79.20287074
4.51283066	-80.53555756
4.52015669	-81.47667766
4.52748271	-83.43773913
4.53480874	-78.19005904
4.54213476	-80.86849913
4.54946078	-82.84266202
4.55678681	-87.05879146
4.56411283	-89.12480652
4.57143886	-88.27134866
4.57876488	-77.29393806
4.58609090	-88.52505354
4.59341693	-75.90925465
4.60074295	-79.13902772
4.60806897	-80.50137060
4.61539500	-94.53633272
4.62272102	-81.62149907
4.63004705	-101.21290732
4.63737307	-79.74946577
4.64469909	-80.08008542
4.65202512	-83.99500803
4.65935114	-75.57372597
4.66667716	-78.25146527
4.67400319	-89.22052272
4.68132921	-75.30892394
4.68865524	-74.91234982
4.69598126	-87.22133850
4.70330728	-80.02615766
4.71063331	-81.84975519
4.71795933	-79.28490757
4.72528536	-82.88370552
4.73261138	-81.09183230
4.73993740	-88.22813808
4.74726343	-102.31171115
4.75458945	-92.67711106
4.76191547	-79.83137782
4.76924150	-80.93534836
4.77656752	-97.79785879
4.78389355	-87.50810180
4.79121957	-92.32838241
4.79854559	-88.89623737
4.80587162	-85.76607053
4.81319764	-80.84866739
4.82052366	-93.15494935
4.82784969	-85.52402502
4.83517571	-82.90363492
4.84250174	-85.44682202
4.84982776	-93.59863203
4.85715378	-100.10022681
4.86447981	-82.77247044
4.87180583	-81.10582078
4.87913185	-88.09123208
4.88645788	-83.26669141
4.89378390	-80.93781621
4.90110993	-79.31695332
4.90843595	-75.96129256
4.91576197	-88.10027606
4.92308800	-80.39641321
4.93041402	-78.97099788
4.93774005	-103.01819047
4.94506607	-81.80205574
4.95239209	-83.14355696
4.95971812	-77.51692975
4.96704414	-84.58918985
4.97437016	-82.54897968
4.98169619	-77.29971514
4.98902221	-78.12362760
4.99634824	-80.31561972
5.00367426	-77.52476256
5.01100028	-88.70535803
5.01832631	-95.87946903
5.02565233	-122.70535889
5.03297835	-81.93672841
5.04030438	-79.71327045
5.04763040	-80.57842826
5.05495643	-94.04492358
5.06228245	-79.34165186
5.06960847	-79.82147939
5.07693450	-74.74664941
5.08426052	-87.30497582
5.09158655	-85.74083156
5.09891257	-84.67607376
5.10623859	-77.44301844
5.11356462	-78.00601743
5.12089064	-79.29219811
5.12821666	-81.46176504
5.13554269	-90.31903742
5.14286871	-80.16267982
5.15019474	-81.71055650
5.15752076	-87.88427256
5.16484678	-82.16890951
5.17217281	-83.32805879
5.17949883	-88.42629406
5.18682485	-85.68662457
5.19415088	-93.18210596
5.20147690	-76.72139071
5.20880293	-79.01017208
5.21612895	-82.34790294
5.22345497	-81.10433307
5.23078100	-89.14629783
5.23810702	-89.61708842
5.24543305	-84.72488450
5.25275907	-82.40043860
5.26008509	-81.13603075
5.26741112	-88.71443195
5.27473714	-93.64409136
5.28206316	-88.65655729
5.28938919	-89.64814312
5.29671521	-78.93905929
5.30404124	-84.94291215
5.31136726	-83.40458705
5.31869328	-78.78174059
5.32601931	-77.27417741
5.33334533	-84.66442185
5.34067135	-89.68869355
5.34799738	-86.88614193
5.35532340	-88.63604205
5.36264943	-90.59856286
5.36997545	-87.62728894
5.37730147	-81.72664146
5.38462750	-83.77795720
5.39195352	-85.18938926
5.39927955	-91.06621259
5.40660557	-89.99840062
5.41393159	-80.94548367
5.42125762	-78.72632255
5.42858364	-82.00840508
5.43590966	-82.94987525
5.44323569	-82.18935696
5.45056171	-79.33529596
5.45788774	-91.45638330
5.46521376	-88.18916949
5.47253978	-79.16773499
5.47986581	-82.17095641
5.48719183	-79.57240886
5.49451785	-76.41929689
5.50184388	-81.40844651
5.50916990	-82.41321055
5.51649593	-86.93688078
5.52382195	-82.08563822
5.53114797	-82.91241714
5.53847400	-82.18732441
5.54580002	-90.37915216
5.55312605	-91.06297781
5.56045207	-94.38420620
5.56777809	-88.36164295
5.57510412	-86.97708438
5.58243014	-82.97742478
5.58975616	-81.11370134
5.59708219	-92.17002760
5.60440821	-94.79820233
